DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Collector (Labslip),Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
94,DNR_STORET,CONDUCTIVITY FIELD,92.2,UMHOS/CM,,,10/04/2018 10:15,10/04/2018 10:15,2 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,13.45,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),GREEN,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,5,%,,,10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
20,DNR_STORET,AMBIENT AIR TEMPERATURE - FIELD,10,DEGREES C,,,10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),7,MPH,,,10/04/2018 12:13,10/04/2018 12:13,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,6.56,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),BROWN,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,10,%,,,10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
20,DNR_STORET,AMBIENT AIR TEMPERATURE - FIELD,8.89,DEGREES C,,,10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),15,MPH,,,10/04/2018 10:15,10/04/2018 10:15,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.41,DEGREES C,,,10/04/2018 10:15,10/04/2018 10:15,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,8.44,MG/L,,,10/04/2018 10:15,10/04/2018 10:15,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.51,SU,,,10/04/2018 10:15,10/04/2018 10:15,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,91.5,UMHOS/CM,,,10/04/2018 10:15,10/04/2018 10:15,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.14,DEGREES C,,,10/04/2018 10:15,10/04/2018 10:15,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,8.5,MG/L,,,10/04/2018 10:15,10/04/2018 10:15,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.69,SU,,,10/04/2018 10:15,10/04/2018 10:15,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,92,UMHOS/CM,,,10/04/2018 10:15,10/04/2018 10:15,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.09,DEGREES C,,,10/04/2018 10:15,10/04/2018 10:15,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,12.9,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.95,MG/L,,,10/04/2018 10:01,10/04/2018 10:01,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,315.1,UMHOS/CM,,,10/04/2018 10:01,10/04/2018 10:01,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.84,MG/L,,,10/04/2018 10:01,10/04/2018 10:01,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,315.1,UMHOS/CM,,,10/04/2018 10:01,10/04/2018 10:01,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.89,MG/L,,,10/04/2018 10:01,10/04/2018 10:01,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,313.8,UMHOS/CM,,,10/04/2018 10:01,10/04/2018 10:01,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.91,MG/L,,,10/04/2018 10:01,10/04/2018 10:01,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,313.7,UMHOS/CM,,,10/04/2018 10:01,10/04/2018 10:01,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,2.93,MG/L,,,10/04/2018 10:01,10/04/2018 10:01,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,313,UMHOS/CM,,,10/04/2018 10:01,10/04/2018 10:01,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),17.5,MPH,,,10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,8.2,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,YES,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,10,%,,,10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
20,DNR_STORET,AMBIENT AIR TEMPERATURE - FIELD,11,DEGREES C,,,10/04/2018 10:01,10/04/2018 10:01,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,7.17,MG/L,,,09/26/2018 17:45,09/26/2018 17:45,4 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.36,SU,,,09/26/2018 17:45,09/26/2018 17:45,4 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,275.6,UMHOS/CM,,,09/26/2018 17:45,09/26/2018 17:45,4 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,19.83,DEGREES C,,,09/26/2018 17:45,09/26/2018 17:45,5 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,7.15,MG/L,,,09/26/2018 17:45,09/26/2018 17:45,5 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.57,SU,,,09/26/2018 17:45,09/26/2018 17:45,5 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,275.5,UMHOS/CM,,,09/26/2018 17:45,09/26/2018 17:45,5 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,19.83,DEGREES C,,,09/26/2018 17:45,09/26/2018 17:45,6 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,7.18,MG/L,,,09/26/2018 17:45,09/26/2018 17:45,6 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.73,SU,,,09/26/2018 17:45,09/26/2018 17:45,6 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,274.9,UMHOS/CM,,,09/26/2018 17:45,09/26/2018 17:45,6 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,19.7,DEGREES C,,,09/26/2018 17:45,09/26/2018 17:45,7 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,7.2,MG/L,,,09/26/2018 17:45,09/26/2018 17:45,7 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.86,SU,,,09/26/2018 17:45,09/26/2018 17:45,7 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,274,UMHOS/CM,,,09/26/2018 17:45,09/26/2018 17:45,7 Meters,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,17.56,DEGREES C,,,09/26/2018 12:30,09/26/2018 12:30,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,6.63,MG/L,,,09/26/2018 12:30,09/26/2018 12:30,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.5,SU,,,09/26/2018 12:30,09/26/2018 12:30,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,94.7,UMHOS/CM,,,09/26/2018 12:30,09/26/2018 12:30,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,17.39,DEGREES C,,,09/26/2018 12:30,09/26/2018 12:30,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,7.01,MG/L,,,09/26/2018 12:30,09/26/2018 12:30,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.74,SU,,,09/26/2018 12:30,09/26/2018 12:30,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,94.9,UMHOS/CM,,,09/26/2018 12:30,09/26/2018 12:30,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,17.3,DEGREES C,,,09/26/2018 12:30,09/26/2018 12:30,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,6.66,MG/L,,,09/26/2018 12:30,09/26/2018 12:30,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.87,SU,,,09/26/2018 12:30,09/26/2018 12:30,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95,UMHOS/CM,,,09/26/2018 12:30,09/26/2018 12:30,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,17.07,DEGREES C,,,09/26/2018 12:30,09/26/2018 12:30,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,6.57,MG/L,,,09/26/2018 12:30,09/26/2018 12:30,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,6,SU,,,09/26/2018 12:30,09/26/2018 12:30,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,94.8,UMHOS/CM,,,09/26/2018 12:30,09/26/2018 12:30,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,9.84,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",09/26/2018 17:45,09/26/2018 17:45,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
